DIDOLFI BZ INDEX,HASH11 BZ EQUITY,IVVB11 BZ EQUITY,KADIMLB BZ INDEX,KADLOFF BZ INDEX
3.030445,,121.4,,1.212196
3.075738,,120.2,,1.238885
3.070135,,119.54,,1.2351
3.071044,,117.72,,1.22759
3.079528,,115,,1.273303
3.097151,,113.6,,1.274907
3.083738,,111,,1.239759
3.095201,,109.12,,1.231319
3.095124,,109.1,,1.231572
3.106314,,110.75,,1.265385
3.119468,,109.45,,1.269816
3.120137,,109.15,,1.252904
3.110761,,108.56,,1.260617
3.101939,,107.45,,1.276555
3.095126,,107.2,,1.276518
3.10791,,105.35,,1.255018
3.093793,,106.2,,1.265064
3.114954,,103,,1.283683
3.148419,,104.05,,1.263198
3.152759,,104.9,,1.303206
3.152652,,106.95,,1.310899
3.152641,,107.19,,1.330627
3.154488,,108.4,,1.347304
3.15077,,109,,1.332768
3.135547,,111.8,,1.318006
3.143928,,110.9,,1.292819
3.142514,,109.25,,1.292927
3.136649,,109.3,,1.296452
3.146272,,110.2,,1.285926
3.146241,,109.08,,1.292571
3.18031,,108.52,,1.335307
3.16389,,107.75,,1.320153
3.163177,,107.75,,1.320123
3.174253,,107.1,,1.313602
3.177383,,107.3,,1.319781
3.179575,,106,,1.301127
3.188497,,111.14,,1.289017
3.212001,,110.05,,1.331253
3.211334,,111.5,,1.349165
3.207048,,112.49,,1.353806
3.19943,,112.9,,1.345743
3.193029,,113.42,,1.352607
3.200686,,110.9,,1.341729
3.19975,,112,,1.350663
3.178594,,109.85,,1.345781
3.17477,,109.15,,1.33981
3.184812,,109.55,,1.315542
3.173431,,109.55,,1.325159
3.155147,,109.2,,1.333933
3.164518,,109.12,,1.343689
3.177977,,108.35,,1.343562
3.180995,,105.67,,1.331344
3.168581,,105.45,,1.335876
3.1321,,104.15,,1.316436
3.136694,,101,,1.313629
3.141177,,100.65,,1.314636
3.141056,,100.65,,1.315322
3.140782,,100.5,,1.304996
3.145006,,99.65,,1.314559
3.148852,,102.7,,1.351413
3.148833,,102.7,,1.351373
3.169652,,100.52,,1.407528
3.172554,,97.99,,1.419062
3.168713,,99.7,,1.414889
3.160678,,101.15,,1.406892
3.156589,,101.2,,1.413665
3.159339,,101.26,,1.433574
3.158238,,102.01,,1.439822
3.153377,,102,,1.442181
3.168992,,101.8,,1.4566
3.154286,,103,,1.445213
3.154025,,104.15,,1.444267
3.15143,,104.53,,1.461906
3.133426,,105.96,,1.470253
3.131769,,105.7,,1.472052
3.151307,,105.45,,1.457431
3.162207,,104.85,,1.47708
3.160073,,105.84,,1.497826
3.161977,,105.84,,1.497784
3.153682,,105.52,,1.484205
3.169165,,104.09,,1.488676
3.171023,,104.75,,1.505199
3.171912,,104.52,,1.504783
3.157293,,104.9,,1.511965
3.143776,,105.68,,1.523704
3.135565,,106.47,,1.51962
3.147267,,107.24,,1.471525
3.128531,,106.57,,1.463498
3.123407,,106.8,,1.47723
3.119505,,107.9,,1.463675
3.128762,,108.59,,1.482807
3.118963,,110.09,,1.477199
3.142881,,108.92,,1.514215
3.158548,,108.9,,1.508024
3.129029,,109.8,,1.498266
3.132648,,109.74,,1.511478
3.103127,,110.25,,1.491808
3.087767,,111.18,,1.492102
3.087307,,110.99,,1.512273
3.077001,,111.42,,1.508027
3.067134,,111.45,,1.508053
3.072865,,110.79,,1.507633
3.051388,,111.25,,1.484892
3.056925,,112.46,,1.476671
3.051668,,112.85,,1.463327
3.058689,,113.16,,1.457584
3.061529,,112.88,,1.481423
3.088124,,113.94,,1.518263
3.093991,,113.47,,1.516629
3.107788,,114,,1.5311
3.099563,,114.99,,1.526422
3.110317,,114.52,,1.53497
3.126465,,114.45,,1.548458
3.123513,,114.25,,1.543719
3.13367,,112.44,,1.522791
3.114146,,115.26,,1.501026
3.128389,,116.31,,1.457933
3.156677,,114.89,,1.463004
3.157146,,116.08,,1.486671
3.167734,,117.87,,1.431286
3.20156,,116.87,,1.471699
3.20416,,118.15,,1.487496
3.20664,,118.18,,1.500324
3.211261,,117.95,,1.492767
3.211169,,118.65,,1.485979
3.216768,,117.95,,1.510043
3.218867,,118.99,,1.522779
3.222826,,118.42,,1.520834
3.212754,,118,,1.50059
3.218702,,117.45,,1.499473
3.206377,,118.55,,1.480303
3.207474,,120.8,,1.460384
3.202836,,119.6,,1.461985
3.194855,,120.69,,1.471569
3.207251,,121.65,,1.456393
3.190785,,121.85,,1.469899
3.200916,,121.82,,1.472397
3.198624,,122.4,,1.495388
3.196732,,124,,1.478172
3.207032,,123.88,,1.50165
3.20323,,122.68,,1.496899
3.203471,,123.8,,1.499893
3.194887,,122.85,,1.50455
3.201234,,122.69,,1.494444
3.187327,,123.35,,1.501989
3.186475,,123.24,,1.492834
3.15951,,122,,1.481457
3.13008,,120.7,,1.497418
3.092732,,120.93,,1.487388
3.080331,,121.18,,1.481234
3.073231,,119.01,,1.447983
3.077369,,120.07,,1.454854
3.060671,,121,,1.439988
3.059542,,123.59,,1.420667
3.069329,,125.91,,1.413282
3.075026,,123.9,,1.4506
3.105046,,123.3,,1.492034
3.105128,,123.3,,1.494932
3.105224,,121.74,,1.486025
3.109559,,121.29,,1.480252
3.112749,,121.5,,1.500143
3.139254,,120.5,,1.523069
3.147141,,117.77,,1.529552
3.145445,,118.25,,1.546154
3.158176,,115.05,,1.544045
3.162983,,113.58,,1.540844
3.181984,,115.1,,1.550867
3.166213,,117.38,,1.531759
3.170147,,117.8,,1.548376
3.190119,,118.78,,1.558564
3.182115,,119.61,,1.55098
3.214219,,118.76,,1.573231
3.18894,,118.65,,1.557879
3.198931,,118.91,,1.570733
3.203633,,120.09,,1.558209
3.193564,,120.09,,1.553169
3.178836,,120.15,,1.578104
3.176647,,120.09,,1.594437
3.196846,,119.77,,1.612375
3.201331,,120.21,,1.616894
3.200013,,119.7,,1.592453
3.190785,,119.05,,1.598658
3.203401,,119.29,,1.602293
3.215818,,119.7,,1.612754
3.199686,,121.62,,1.616082
3.156489,,122.25,,1.60461
3.165253,,121.07,,1.630026
3.201021,,122.8,,1.656543
3.198025,,122.5,,1.673301
3.202953,,121.8,,1.694054
3.20511,,121.8,,1.694017
3.228701,,120.5,,1.715315
3.23071,,119.82,,1.707904
3.223541,,120.05,,1.69115
3.222844,,120.75,,1.688547
3.217672,,120.39,,1.694517
3.22168,,119.75,,1.700652
3.248419,,119.01,,1.715108
3.250915,,119.1,,1.697372
3.24768,,118.99,,1.695784
3.242031,,121.1,,1.695689
3.229189,,121.32,,1.693936
3.213564,,121.25,,1.674702
3.2069,,121.8,,1.677256
3.193824,,121.9,,1.687759
3.198189,,120.6,,1.692451
3.179538,,121.11,,1.681849
3.160722,,122.05,,1.687323
3.158585,,121.9,,1.6906
3.153252,,119.99,,1.652916
3.151017,,121.89,,1.687465
3.165553,,122.45,,1.698762
3.156844,,123.32,,1.725368
3.158926,,122.99,,1.735378
3.169021,,122.67,,1.707875
3.164829,,124.23,,1.732571
3.169226,,122.7,,1.687018
3.144973,,121.52,,1.650504
3.142249,,123.8,,1.662593
3.166228,,127.11,,1.655627
3.161461,,125.89,,1.655522
3.161715,,127.5,,1.687401
3.170918,,127.5,,1.671065
3.169754,,125.63,,1.632055
3.180973,,127.62,1,1.612639
3.15259,,127.25,1.00818549,1.618751
3.160894,,126.52,1.01231399,1.64139
3.162465,,130.5,1.02186241,1.682602
3.173859,,129.08,1.03252526,1.707826
3.183107,,129.55,1.04237139,1.709518
3.175899,,130.08,1.03533465,1.688595
3.179814,,129.27,1.03157379,1.700875
3.176729,,131.02,1.03078449,1.709842
3.15647,,129.99,1.02424809,1.70839
3.15296,,130.91,1.01033663,1.686292
3.1339,,130.27,1.01124664,1.6838
3.134966,,130.5,1.02504249,1.712422
3.128263,,130.98,1.02474747,1.718048
3.139492,,131.5,1.01897209,1.702837
3.141351,,131.31,1.01738134,1.697735
3.149903,,131.21,1.02396416,1.717408
3.157551,,131.71,1.02903067,1.722807
3.19075,,133.82,1.04038482,1.73243
3.194059,,133.08,1.0398136,1.732644
3.177406,,133.25,1.03492219,1.724757
3.17129,,132.23,1.0329462,1.714456
3.180266,,131.1,1.03069862,1.715122
3.186376,,132.75,1.03574887,1.729354
3.176218,,131.52,1.03493118,1.726323
3.172022,,132.32,1.04036994,1.733986
3.158184,,130.85,1.03900666,1.724987
3.166968,,127.71,1.03135112,1.691692
3.172405,,126.25,1.03021028,1.695433
3.179231,,127.8,1.03503027,1.711058
3.184806,,128.59,1.02442941,1.681282
3.189224,,126.03,1.02465209,1.67598
3.213424,,128.18,1.0327008,1.69297
3.233951,,129.89,1.03243924,1.693123
3.225871,,130.13,1.04537708,1.728205
3.244918,,130.7,1.05441675,1.744844
3.251477,,133.65,1.05147916,1.741583
3.278792,,132.54,1.05897423,1.758125
3.296277,,133.15,1.06099679,1.757708
3.293189,,131.4,1.06360445,1.761698
3.291283,,132.9,1.06593194,1.773526
3.251857,,130.65,1.0648461,1.786087
3.257421,,129.65,1.06079033,1.779786
3.249952,,129.9,1.05938315,1.773434
3.257679,,129.72,1.05874195,1.773245
3.265321,,129.6,1.06174424,1.78233
3.263662,,129.82,1.06341049,1.78127
3.267656,,129.99,1.07264141,1.803271
3.252247,,130,1.07200447,1.79792
3.221949,,129.93,1.08200004,1.821897
3.222973,,132.15,1.07918749,1.821524
3.208851,,131.15,1.07201108,1.808059
3.199455,,133.85,1.0754171,1.816561
3.202268,,135.6,1.08093174,1.836288
3.218516,,137.51,1.07380359,1.811652
3.229002,,137.17,1.08153162,1.830422
3.197667,,137.92,1.07183597,1.801817
3.200642,,138.53,1.06939404,1.795968
3.21387,,139.06,1.08529271,1.825901
3.221841,,140.9,1.08915302,1.827091
3.224761,,140.49,1.08731892,1.821926
3.225967,,140.49,1.08735645,1.821826
3.21654,,139.75,1.09514011,1.848192
3.212832,,139.85,1.10210103,1.868806
3.20814,,141.95,1.1003044,1.862324
3.220112,,142.93,1.09737737,1.848693
3.205273,,143.95,1.09449264,1.846535
3.205792,,142.99,1.09758645,1.858395
3.207933,,143.6,1.09963782,1.861148
3.206871,,141,1.10223909,1.871254
3.215087,,139.53,1.11030942,1.886502
3.222053,,140.37,1.11349651,1.900564
3.213706,,140,1.1187119,1.913441
3.244056,,139.73,1.12708008,1.932412
3.231136,,139.45,1.12318691,1.924824
3.229224,,139.37,1.12442723,1.925069
3.229413,,138.8,1.1373143,1.951057
3.234028,,138.91,1.13906088,1.962867
3.250553,,139.72,1.15013998,1.985579
3.229329,,138.51,1.15241031,1.987907
3.216507,,139.2,1.14586534,1.985543
3.216638,,139,1.15184284,2.007825
3.210262,,138.2,1.15565165,2.023502
3.219809,,141.35,1.15787649,2.02612
3.216631,,141.55,1.16561496,2.045632
3.217801,,141.55,1.16567252,2.045536
3.236774,,140.4,1.17534725,2.072038
3.233594,,140.35,1.17696299,2.070174
3.238477,,138.71,1.17871101,2.065585
3.238752,,138.71,1.17876907,2.065486
3.241913,,140.6,1.19073491,2.107408
3.254941,,140.7,1.19776277,2.118694
3.244991,,141.2,1.19864453,2.113449
3.238625,,141.3,1.20504837,2.121756
3.238936,,141.55,1.20362381,2.115109
3.243485,,143.4,1.20674913,2.11843
3.238104,,143.35,1.21185777,2.12447
3.247026,,146.05,1.22240011,2.160954
3.256837,,145.44,1.2327712,2.180227
3.27939,,147.5,1.23554083,2.172852
3.27444,,148.86,1.23509941,2.176697
3.259591,,148.55,1.23549982,2.19111
3.269587,,150.7,1.24730501,2.216151
3.277922,,150.03,1.25019085,2.205542
3.285289,,148.99,1.2568037,2.227309
3.281681,,148.75,1.26215977,2.248484
3.283059,,147.82,1.25829601,2.230406
3.289069,,146.06,1.2404689,2.164081
3.283936,,147,1.25808428,2.208033
3.287242,,149,1.25350967,2.187975
3.280372,,149.89,1.24564598,2.169132
3.280075,,148.1,1.22948388,2.126357
3.272864,,147.97,1.24205942,2.160521
3.287092,,150.6,1.25039369,2.18168
3.28647,,151.5,1.25143417,2.186864
3.280421,,153.5,1.23903983,2.156845
3.286416,,153.9,1.22576323,2.114844
3.275014,,155.6,1.20358166,2.068398
3.303025,,156.15,1.2294,2.130165
3.320944,,157.5,1.24160614,2.161001
3.324857,,157.7,1.2443457,2.158319
3.330477,,155.67,1.24071634,2.143671
3.339783,,158.98,1.25546604,2.174813
3.347047,,157.76,1.25629602,2.172326
3.362589,,158.65,1.2704945,2.20435
3.362609,,158.9,1.26456626,2.176794
3.367888,,157.25,1.26764365,2.176705
3.352527,,148.02,1.22326247,2.061693
3.338134,,143.75,1.19870265,1.990395
3.332829,,141.56,1.20434196,2.00122
3.372439,,148.63,1.24007413,2.069337
3.376906,,145.4,1.24256654,2.066322
3.409317,,154,1.2598114,2.079448
3.394909,,150.05,1.21812946,1.985981
3.369716,,147.72,1.17964202,1.895967
3.33267,,138.8,1.07873665,1.669177
3.348373,,144,1.12823528,1.780468
3.356454,,139.15,1.07820282,1.680875
3.334935,,127,0.92771609,1.431307
3.349398,,140.05,1.00404509,1.559102
3.357493,,129.22,0.91816367,1.346905
3.348459,,136.5,0.93140046,1.377494
3.270879,,133.5,0.82289048,1.177648
3.302677,,131.25,0.86980607,1.250379
3.282858,,125,0.85392166,1.227062
3.276346,,124,0.82693814,1.165493
3.2609,,135,0.85163943,1.23506
3.29299,,134.15,0.90391119,1.33716
3.311168,,141.15,0.93616549,1.401918
3.307927,,139.4,0.91999768,1.351283
3.323455,,146,0.91704654,1.349357
3.3256,,144.62,0.90518643,1.313679
3.316938,,140.5,0.88330107,1.271252
3.312891,,143.5,0.88535507,1.277917
3.317516,,143.5,0.87031157,1.238299
3.290303,,150.8,0.89438833,1.29538
3.306589,,149.65,0.91753643,1.341286
3.309606,,151.8,0.93090932,1.375676
3.321401,,152.72,0.9307331,1.370246
3.326856,,153.98,0.93688677,1.38122
3.337233,,158.55,0.95059511,1.404826
3.343643,,157.05,0.95427901,1.403829
3.350367,,160.85,0.95664888,1.400725
3.339471,,162.1,0.95519218,1.403522
3.378795,,161.2,0.97567542,1.423847
3.41525,,163.1,1.00240896,1.467016
3.414428,,166.52,0.99328504,1.44775
3.384343,,172.65,0.95370805,1.381832
3.389021,,174.97,0.97582867,1.425687
3.386009,,170.15,0.99118957,1.463711
3.384842,,168.8,0.99206726,1.47791
3.391432,,170.5,0.98350077,1.445869
3.413624,,169.2,0.98477235,1.439672
3.420332,,172.24,0.98819628,1.44444
3.432758,,174.65,0.99252549,1.446253
3.441903,,183,0.98857686,1.425787
3.443055,,180.75,0.98756799,1.435336
3.450814,,183.4,0.9890007,1.428376
3.435334,,181.2,0.97974874,1.410788
3.426857,,179.1,0.97099938,1.398413
3.42116,,178.12,0.97919191,1.411367
3.430218,,180,0.97575924,1.397024
3.437024,,182.07,0.98815185,1.436582
3.440617,,184,0.98861407,1.434181
3.445275,,182.2,0.99350507,1.447844
3.44965,,176.85,1.00015272,1.468943
3.436085,,176.75,0.9915492,1.455124
3.442132,,176,1.00846912,1.49467
3.45058,,172.15,1.01851843,1.512973
3.459709,,172.9,1.03428892,1.551868
3.466321,,175.9,1.03597082,1.547328
3.470892,,175.65,1.03531625,1.548006
3.47686,,177.15,1.04071607,1.565223
3.475721,,173.5,1.05091292,1.588347
3.491165,,171.3,1.06184282,1.610204
3.482512,,171.98,1.06339599,1.618962
3.467614,,170.9,1.06408423,1.622582
3.467699,,169,1.07194836,1.651843
3.462315,,169.15,1.06703152,1.638673
3.474615,,170.51,1.06509328,1.623588
3.485665,,165.8,1.06160324,1.608247
3.475682,,169.8,1.06245385,1.610502
3.473249,,176.2,1.06278401,1.615671
3.487491,,176.25,1.07798969,1.653054
3.485486,,180.45,1.07735467,1.662636
3.490239,,177.3,1.08394236,1.669693
3.48118,,176.75,1.0828921,1.664291
3.492021,,174.1,1.08287195,1.663455
3.490385,,175.21,1.08078192,1.656052
3.504003,,177.05,1.08833015,1.672039
3.494775,,177.3,1.08190478,1.649224
3.491913,,178.31,1.09126992,1.673765
3.49277,,181.72,1.09694586,1.679736
3.504701,,177.99,1.1085986,1.707226
3.503487,,181.24,1.10346827,1.696228
3.509657,,182,1.11192188,1.715405
3.512149,,183.45,1.11612233,1.734044
3.507089,,182.6,1.11656654,1.73235
3.49173,,182.8,1.11762528,1.751575
3.482947,,181.52,1.11903253,1.748984
3.488355,,182.8,1.12112033,1.753261
3.491022,,183.37,1.11653314,1.736656
3.484952,,184.85,1.1158359,1.742841
3.485171,,187.7,1.12142187,1.761932
3.489213,,184.5,1.11836174,1.750852
3.508919,,187.25,1.13043314,1.784374
3.511865,,187.61,1.14095401,1.814564
3.504913,,183.2,1.13448634,1.802927
3.514008,,180.35,1.13952571,1.812583
3.51101,,182.12,1.12819987,1.781586
3.51342,,180.68,1.12739489,1.781604
3.526193,,179.7,1.13649392,1.802691
3.523844,,179.25,1.1357646,1.799077
3.520159,,182.22,1.13939975,1.814466
3.548538,,180.8,1.15286654,1.832564
3.551528,,183.68,1.15025828,1.819475
3.550639,,188.9,1.14774007,1.816511
3.535202,,188.05,1.13053929,1.782028
3.533041,,189.84,1.14113736,1.80846
3.55479,,192.4,1.15319847,1.830255
3.533763,,196.75,1.14603312,1.81582
3.51126,,198.39,1.1422417,1.81449
3.512116,,194.8,1.14176041,1.807008
3.488766,,198.4,1.13534303,1.797068
3.486836,,196,1.13707715,1.794604
3.479152,,197.8,1.13678059,1.793053
3.488969,,201.1,1.12185152,1.755621
3.494449,,200.34,1.14308121,1.806169
3.502917,,202.35,1.14071931,1.795566
3.513588,,203,1.14850686,1.809634
3.513933,,207,1.15040621,1.811433
3.51213,,207.3,1.15123048,1.819713
3.510398,,205.39,1.15438311,1.828682
3.520082,,211,1.15287629,1.808624
3.50661,,210.2,1.15248634,1.810887
3.507312,,205.2,1.1538923,1.830718
3.504051,,207.15,1.14640016,1.799428
3.48005,,205,1.15169821,1.82728
3.475305,,206.61,1.15177218,1.826286
3.473481,,198.01,1.13932254,1.796174
3.464831,,195.6,1.14207435,1.799514
3.452385,,192.46,1.13621218,1.786437
3.445451,,194.5,1.14077639,1.799431
3.431745,,192.4,1.12913652,1.765363
3.428773,,192.5,1.12542978,1.753572
3.426204,,192.4,1.14023802,1.79075
3.425104,,193.5,1.14445866,1.79802
3.416639,,192,1.14297938,1.789193
3.407771,,190.4,1.14167108,1.790979
3.412219,,193.8,1.12930096,1.763957
3.420042,,191.03,1.12144045,1.746522
3.421452,,195.8,1.11963052,1.74863
3.443067,,196.02,1.1073372,1.721778
3.432806,,193.02,1.11055461,1.733163
3.42747,,198,1.10955931,1.734026
3.444612,,204.5,1.09434728,1.689764
3.455261,,207.7,1.09670371,1.681304
3.441175,,203.98,1.10370829,1.698415
3.445865,,206.8,1.1160501,1.721437
3.464338,,205.4,1.1144366,1.700911
3.447873,,205.02,1.11668598,1.727224
3.460515,,203.45,1.1165864,1.718936
3.46014,,207.61,1.12037955,1.728304
3.4479,,208,1.12151529,1.745823
3.446695,,207.2,1.12068159,1.741585
3.43793,,212.4,1.12797136,1.760302
3.44157,,211.27,1.1375946,1.783634
3.449176,,211.92,1.14171938,1.786554
3.47171,,212.61,1.1459301,1.785169
3.430854,,207.86,1.14234043,1.78688
3.430573,,208.68,1.14928768,1.81192
3.408657,,208.3,1.1495473,1.810501
3.405203,,209.2,1.15007834,1.818611
3.426506,,210.5,1.15193315,1.811163
3.419927,,206.94,1.14922136,1.807005
3.445335,,208.6,1.14970506,1.798907
3.468452,,204,1.12619095,1.729632
3.465518,,206.5,1.13124265,1.743856
3.45409,,202.6,1.11241199,1.702434
3.465055,,210,1.12970564,1.734117
3.452662,,211,1.13797567,1.767896
3.45784,,210.5,1.15090765,1.813054
3.462891,,204.3,1.14996839,1.827338
3.446133,,206.2,1.13841437,1.819818
3.415368,,208.1,1.12862788,1.808404
3.418831,,210,1.13212487,1.812115
3.42108,,209.5,1.12574731,1.790138
3.420337,,212.5,1.13837767,1.82753
3.389231,,213.4,1.13519262,1.828741
3.380388,,211.01,1.13657908,1.831276
3.393079,,206.92,1.13722096,1.824912
3.393634,,205.1,1.13854059,1.831321
3.406113,,206.91,1.13712934,1.83028
3.421327,,211,1.1391755,1.846236
3.419313,,211.49,1.14572912,1.867842
3.421779,,209,1.15756324,1.889579
3.425926,,208.5,1.16417054,1.904494
3.426245,,211,1.17202171,1.921886
3.418406,,210,1.16593679,1.902305
3.396476,,207,1.16862065,1.909158
3.390675,,207.35,1.17162648,1.920278
3.394799,,205,1.17325199,1.915999
3.378782,,205.9,1.18555962,1.947444
3.391021,,203.6,1.18278816,1.937696
3.383389,,205.4,1.18727839,1.948626
3.382132,,204.7,1.17676983,1.926897
3.377771,,199.8,1.17861394,1.931532
3.37941,,200.65,1.19154784,1.954762
3.381872,,201.2,1.19016949,1.952737
3.389199,,203.2,1.19622911,1.967442
3.377538,,203.3,1.19879004,1.985894
3.366483,,203,1.20084741,1.990964
3.36136,,203.05,1.20006936,1.987254
3.334575,,204.4,1.1931942,1.96474
3.338068,,205.01,1.19627013,1.974728
3.351879,,207.32,1.20109245,1.988149
3.352215,,207.32,1.20119238,1.988023
3.343309,,211.5,1.20321513,2.007493
3.349511,,210,1.20890161,2.015185
3.362264,,210.04,1.21437814,2.022954
3.362655,,210.04,1.21447494,2.022824
3.384612,,210.8,1.21840199,2.027327
3.37285,,212.9,1.21951082,2.037755
3.340459,,215.76,1.21670375,2.035626
3.363014,,222.35,1.22158615,2.073397
3.380488,,224,1.23930817,2.125263
3.39983,,226.5,1.23879226,2.120893
3.399622,,219,1.24693671,2.145431
3.424739,,218.5,1.2483391,2.139209
3.426394,,214.02,1.25270707,2.160022
3.416164,,215.4,1.24267218,2.117165
3.405644,,215.14,1.24796064,2.134386
3.402659,,220.24,1.24051407,2.112569
3.392466,,221.35,1.23966749,2.108804
3.421244,,223.83,1.23938466,2.095353
3.438288,,226.9,1.23708329,2.086162
3.438891,,226.9,1.23711106,2.086028
3.434161,,223.68,1.2314172,2.075607
3.416033,,218,1.2210124,2.046841
3.399763,,223.5,1.23009032,2.080633
3.399473,,220,1.21249718,2.031079
3.419063,,221.3,1.23789172,2.088592
3.406849,,222.23,1.24286167,2.108888
3.40404,,223,1.25520176,2.140298
3.4154,,227.6,1.25099013,2.123335
3.40873,,226.5,1.2557367,2.144034
3.412351,,227,1.26174872,2.152605
3.398052,,228,1.26200251,2.152842
3.39161,,228.3,1.25846587,2.136899
3.386698,,228.48,1.26264657,2.151711
3.389003,,229.4,1.26537463,2.159654
3.392619,,230,1.26833508,2.171006
3.397792,,229.8,1.26876496,2.162989
3.406715,,228,1.27335597,2.167257
3.406235,,229.5,1.26883951,2.117885
3.380817,,228,1.27417139,2.142049
3.395609,,230.75,1.28890063,2.171876
3.430467,,229.2,1.27398558,2.112949
3.456926,,231,1.26709098,2.084576
3.468839,,238.8,1.27898598,2.105734
3.470385,,238.4,1.28965134,2.126416
3.466519,,232.1,1.2959571,2.122481
3.411116,,231.3,1.28827158,2.126667
3.40609,,237,1.29758537,2.157132
3.420847,,243.25,1.27799229,2.075855
3.417642,,244.25,1.2801566,2.088661
3.417185,,240.68,1.27822706,2.097526
3.415793,,236.95,1.2819288,2.119124
3.423349,,237.2,1.28361149,2.114966
3.433365,,242,1.29562501,2.139277
3.434919,,241.95,1.3048812,2.15125
3.446224,,241.9,1.31829916,2.194115
3.43574,,236.9,1.30479142,2.151532
3.440189,,232.2,1.31055375,2.173021
3.435375,,236.25,1.31198178,2.167477
3.443402,,234.58,1.3089711,2.148009
3.44214,,237,1.29585827,2.120734
3.432569,,240.71,1.29554543,2.1345
3.449076,,246.8,1.30122953,2.151916
3.456674,,247.87,1.31312888,2.177426
3.439315,,247.5,1.31985133,2.205584
3.436557,,243.2,1.32198096,2.213227
3.456475,,249.4,1.32703552,2.205936
3.433873,,251.5,1.32798909,2.226796
3.447155,,247.99,1.34049284,2.250585
3.458056,,250.25,1.34770067,2.259301
3.454276,,248.5,1.3604555,2.287997
3.470797,,254,1.36977937,2.299962
3.487839,,256.54,1.38442981,2.334857
3.485274,,257.2,1.38241721,2.336689
3.471963,,254.29,1.39024314,2.359228
3.486478,,254.95,1.40757357,2.394319
3.481101,,255,1.41304904,2.40703
3.486678,,251.65,1.42665335,2.431688
3.484289,,249.8,1.4271499,2.429324
3.503655,,245.28,1.4406641,2.439997
3.506664,,249,1.44499896,2.453423
3.505824,53.1,247.5,1.45055975,2.4609
3.509245,51.66,248.5,1.45382024,2.457286
3.509758,51.6,244,1.44812645,2.452297
3.523106,49.45,244.5,1.46313375,2.469168
3.520732,52.65,247,1.46133477,2.46622
3.503609,54.8,247.39,1.44731418,2.446081
3.497133,54.3,246.2,1.44024598,2.429957
3.504625,55.95,242.5,1.45197967,2.461494
3.517466,55.6,241.2,1.4537229,2.4602
3.526229,55.79,240.36,1.45622272,2.477639
3.519469,56.59,237.5,1.45096321,2.469211
3.523107,57.3,235.9,1.46100616,2.495224
3.520156,56.45,235,1.4370451,2.432212
3.491271,50.98,236.35,1.42195102,2.410593
3.490184,52.91,239,1.42169118,2.414232
3.49824,46.77,238.9,1.4329328,2.441945
3.511371,45.52,235.85,1.44584743,2.468302
3.492697,41.1,237.5,1.44006038,2.45966
3.48698,40.75,238,1.43822622,2.450691
3.482278,36.1,242,1.42843281,2.439345
3.490211,39.25,242.5,1.44026599,2.468187
3.471586,37.28,242.43,1.43025594,2.445859
3.464686,38.65,241.5,1.43565124,2.465348
3.480825,39.1,240.6,1.44350627,2.487221
3.494298,35.48,238.9,1.45027616,2.509457
3.504551,36.2,238,1.46643442,2.544832
3.516134,35.16,234.5,1.47740227,2.57704
3.544896,36.76,232.9,1.488075,2.599483
3.550838,35.45,231.71,1.49687943,2.611365
3.525129,34.9,231.46,1.4798424,2.586131
3.509899,32.4,231.47,1.46441857,2.54662
3.511287,34.6,232,1.47175255,2.566978
3.516401,34.45,234.1,1.48047265,2.590069
3.515294,34.72,237.4,1.4772865,2.584004
3.494172,36.52,234.9,1.46434424,2.559263
3.49206,36.39,232.9,1.46332719,2.554652
3.4745,36,232.8,1.45419766,2.533938
3.48653,34,230.2,1.43415531,2.482305
3.507367,32.35,229.4,1.4420709,2.504413
3.504122,29.1,230,1.45642253,2.538128
3.513166,28.51,229.99,1.46147607,2.536477
3.517956,28.75,228,1.46243618,2.532331
3.510995,30.01,226.7,1.46648092,2.544025
3.503886,27.85,228.6,1.45426496,2.508447
3.499288,30.17,229.7,1.46065062,2.525244
3.493378,31.99,229.7,1.46193861,2.529267
3.503461,31.49,232.5,1.46999378,2.540779
3.517601,30.11,236.2,1.46779753,2.531329
3.519013,30.34,238.1,1.48075891,2.568558
3.539682,31.7,239.2,1.49131008,2.583377
3.547504,32.6,245.2,1.47563836,2.541933
3.54118,33.49,248.95,1.47847825,2.562388
3.538085,31.45,247,1.47111844,2.540836
3.538139,31.45,247,1.4711648,2.540815
3.530627,30.27,247,1.47414026,2.557816
3.524988,29.51,246.5,1.47171004,2.556005
3.514156,29.59,242.21,1.47102783,2.562345
3.517308,28.79,242.3,1.47018456,2.553441
3.506452,28.97,241.4,1.46427989,2.538791
3.506977,28.35,242.3,1.45185638,2.50712
3.509716,27.66,246.39,1.46836759,2.540375
3.503885,29.29,246.35,1.47798452,2.553183
3.510546,30.08,248.87,1.48113287,2.558573
3.515907,29.83,249.65,1.47296321,2.537273
3.509387,35.11,248.98,1.47509175,2.541596
3.506462,34.28,248.9,1.46264151,2.516952
3.502837,35.37,244.67,1.46876638,2.536908
3.497061,34.7,244.5,1.47162262,2.541326
3.515121,36.02,250.35,1.45427965,2.487381
3.519811,36.19,249,1.47920693,2.534231
3.50587,35.22,249.8,1.47765126,2.530972
3.500313,37.08,248.73,1.46860075,2.508526
3.517266,38.1,251.3,1.46842779,2.49583
